Rank,StartTime,Flgs,Dur,SrcAddr,DstAddr,Proto,Sport,Dport,sTos,dTos,sDSb,dDSb,sTtl,dTtl,sHops,dHops,sIpId,dIpId,Cause,SrcPkts,DstPkts,SrcBytes,DstBytes,PCRatio,SrcLoad,DstLoad,SrcLoss,DstLoss,SrcRetra,DstRetra,SrcGap,DstGap,SIntPkt,DIntPkt,SrcJitter,DstJitter,State,SrcWin,DstWin
586,1483141772.388211, e        ,4.954872,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x524d,0xcb6f,Status,15,29,922,1788,0.076923,1390.146851,2788.366699,0,0,0,0,0,0,348.600125,204.178031,450.819750,315.056094,CON,1868800,2048
587,1483141775.641069, e        ,4.701139,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x6d44,0x0043,Status,13,18,800,1122,0.076923,1257.567627,1803.818237,0,0,0,0,0,0,398.327781,316.810844,470.717594,258.146625,CON,1868800,2048
588,1483141777.616593, e        ,4.726061,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x5f4d,0xfd6f,Status,13,27,800,1662,0.076923,1250.936035,2710.079346,0,0,0,0,0,0,399.436219,185.169297,469.955938,223.403312,CON,1868800,2048
589,1483141780.818708, e        ,4.523310,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x7b44,0x2443,Status,14,17,854,1062,0.076923,1402.512695,1768.616333,0,0,0,0,0,0,369.402062,294.106469,459.596969,233.059516,CON,1868800,2048
590,1483141782.808873, e        ,4.555946,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x6f4d,0x3570,Status,16,29,976,1788,0.076923,1606.691650,3032.520752,0,0,0,0,0,0,327.716750,173.178109,443.885187,206.525984,CON,1868800,2048
591,1483141785.990369, e        ,4.373268,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x8944,0x4a43,Status,14,18,854,1122,0.076923,1450.631348,1939.053345,0,0,0,0,0,0,372.717781,278.978844,462.980156,288.851250,CON,1868800,2048
592,1483141787.402102, e        ,4.999447,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x7f4d,0x6c70,Status,16,29,976,1788,0.076923,1464.161987,2763.505615,0,0,0,0,0,0,325.004625,173.680344,440.580406,245.501047,CON,1868800,2048
593,1483141791.167580, e        ,4.323809,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x9b44,0x7443,Status,18,20,1112,1260,0.076923,1944.581665,2214.713867,0,0,0,0,0,0,293.536781,254.550000,424.215500,384.209531,CON,1868800,2048
594,1483141792.420701, e        ,4.981147,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x8b4d,0x9d70,Status,12,27,746,1662,0.076923,1098.542236,2571.295410,0,0,0,0,0,0,347.313000,185.196266,448.626219,323.700500,CON,1868800,2048
595,1483141796.455566, e        ,4.886229,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0xa844,0x9943,Status,13,18,800,1122,0.076923,1209.931030,1735.489624,0,0,0,0,0,0,398.169625,327.064344,471.004937,352.069344,CON,1868800,2048
596,1483141797.420917, e        ,4.982703,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x984d,0xcf70,Status,13,27,800,1662,0.076923,1186.504517,2570.492188,0,0,0,0,0,0,398.414156,185.250812,470.799312,307.372094,CON,1868800,2048
597,1483141801.630204, e        ,4.733209,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0xbb44,0xc843,Status,19,22,1180,1386,0.076923,1889.627075,2236.114990,0,0,0,0,0,0,275.058312,228.255359,415.761563,240.199984,CON,1868800,2048
598,1483141802.599377, e        ,4.802682,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0xab4d,0x0b71,Status,19,31,1180,1926,0.076923,1862.292847,3104.931885,0,0,0,0,0,0,277.683625,161.239969,418.716969,211.502891,CON,1868800,2048
599,1483141806.894322, e        ,4.469369,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0xca44,0xee43,Status,15,18,922,1128,0.076923,1541.157227,1908.099365,0,0,0,0,0,0,348.215531,277.793219,451.106313,264.241312,CON,1868800,2048
600,1483141807.875388, e        ,4.546137,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0xba4d,0x4271,Status,15,29,922,1788,0.076923,1515.132568,3039.063721,0,0,0,0,0,0,347.858281,173.085031,450.870250,220.763969,CON,1868800,2048
601,1483141812.117884, e        ,4.245040,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0xd844,0x1344,Status,14,18,868,1128,0.076923,1518.949219,2008.932861,0,0,0,0,0,0,371.605719,277.735156,463.251219,357.355437,CON,1868800,2048
602,1483141813.093378, e        ,4.328031,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0xc84d,0x7671,Status,14,28,868,1728,0.076923,1489.822998,3081.308838,0,0,0,0,0,0,371.986656,178.567281,463.355687,285.909438,CON,1868800,2048
603,1483141817.320328, e        ,4.197210,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0xe644,0x3644,Status,14,17,854,1062,0.076923,1511.480347,1906.028076,0,0,0,0,0,0,371.294500,303.200594,458.059219,400.893312,CON,1868800,2048
604,1483141818.301515, e        ,4.249863,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0xd84d,0xab71,Status,16,28,976,1728,0.076923,1722.408447,3137.983398,0,0,0,0,0,0,328.180125,181.904859,443.585750,332.262406,CON,1868800,2048
605,1483141822.518358, e        ,4.823450,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0xf844,0x6244,Status,18,20,1098,1254,0.076923,1719.930664,1977.008179,0,0,0,0,0,0,292.106000,291.223687,425.862344,299.500313,CON,1868800,2048
606,1483141823.515972, e        ,4.199131,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0xe84d,0xe171,Status,16,28,976,1728,0.076923,1743.217773,3175.895264,0,0,0,0,0,0,322.732813,185.715578,437.749000,272.505000,CON,1868800,2048
607,1483141827.738540, e        ,4.624748,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x0845,0x8c44,Status,16,20,990,1254,0.076923,1607.006348,2061.950195,0,0,0,0,0,0,323.549500,251.074000,441.527062,234.127938,CON,1868800,2048
608,1483141828.716614, e        ,4.625533,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0xf84d,0x1a72,Status,16,29,990,1794,0.076923,1606.733765,2997.276123,0,0,0,0,0,0,326.428500,194.047109,444.945625,220.596313,CON,1868800,2048
609,1483141832.952988, e        ,4.409930,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x1245,0xaa44,Status,10,15,610,930,0.076923,995.934143,1574.628052,0,0,0,0,0,0,512.873594,333.308656,487.979062,265.196906,CON,1868800,2048
610,1483141833.939205, e        ,4.424131,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x054e,0x4e72,Status,13,28,800,1722,0.076923,1336.307617,3003.527832,0,0,0,0,0,0,402.271625,179.328172,473.708375,226.859734,CON,1868800,2048
611,1483141838.081978, e        ,4.365699,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x2745,0xda44,Status,21,23,1316,1458,0.076923,2297.913818,2556.291748,0,0,0,0,0,0,255.557281,219.379703,408.687000,327.415594,CON,1868800,2048
612,1483141838.400300, e        ,4.999866,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x164e,0x8872,Status,17,31,1072,1920,0.124088,1614.443237,2974.479736,0,0,0,0,0,0,307.334594,162.478391,433.321188,282.594406,CON,1868800,2038
613,1483141843.409786, e        ,4.931063,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x3745,0x0445,Status,16,20,990,1254,0.076923,1507.180054,1933.862915,0,0,0,0,0,0,326.477937,296.609906,444.549875,348.722562,CON,1868800,2048
614,1483141843.415436, e        ,4.984732,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x254e,0xbe72,Status,15,29,922,1794,0.018182,1381.819458,2781.292969,0,0,0,0,0,0,285.016062,172.413859,426.236969,290.403844,CON,1868800,2048
615,1483141848.633736, e        ,4.727874,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x4a45,0x3345,Status,19,22,1180,1386,0.076923,1891.759521,2238.638428,0,0,0,0,0,0,282.130531,228.216406,416.556562,229.874937,CON,1868800,2048
616,1483141848.629403, e        ,4.790037,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x384e,0xfc72,Status,19,32,1180,1986,0.076923,1867.208862,3213.336182,0,0,0,0,0,0,281.060906,156.852250,417.010094,198.625219,CON,1868800,2048
617,1483141853.969420, e        ,4.450646,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x4b4e,0x3873,Status,19,31,1180,1926,0.076923,2009.595947,3350.524902,0,0,0,0,0,0,277.927156,161.310516,418.818344,244.409266,CON,1868800,2048
618,1483141853.992525, e        ,4.369499,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x5d45,0x6045,Status,19,21,1180,1326,0.076923,2046.916504,2312.393066,0,0,0,0,0,0,277.240625,238.114953,418.941531,307.212625,CON,1868800,2048
619,1483141859.250530, e        ,4.442631,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x634e,0x7d73,Status,24,36,1520,2256,0.076923,2623.670654,3950.812256,0,0,0,0,0,0,225.207047,146.465688,381.961937,274.387938,CON,1868800,2048
620,1483141859.262562, e        ,4.435046,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x7545,0x9645,Status,24,26,1520,1656,0.076923,2628.157471,2873.476318,0,0,0,0,0,0,224.926328,205.206656,383.006531,313.832594,CON,1868800,2048
621,1483141864.699153, e        ,4.170669,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x8245,0xb945,Status,13,17,800,1062,0.076923,1417.518311,1918.157471,0,0,0,0,0,0,397.862625,304.250281,470.890312,242.205437,CON,1868800,2048
622,1483141864.694644, e        ,4.179712,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x704e,0xaf73,Status,13,27,800,1662,0.076923,1414.451538,3064.326172,0,0,0,0,0,0,398.553469,191.902031,470.122125,223.983641,CON,1868800,2048
623,1483141869.870398, e        ,4.469285,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x9345,0xe545,Status,17,21,1058,1320,0.076923,1782.835449,2251.814209,0,0,0,0,0,0,308.564656,260.477672,437.071375,265.851812,CON,1868800,2048
624,1483141869.875124, e        ,4.464596,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x814e,0xea73,Status,17,31,1058,1920,0.076923,1784.708008,3331.096680,0,0,0,0,0,0,309.164062,176.307547,436.576312,227.780422,CON,1868800,2048
625,1483141874.362280, e        ,4.999667,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x9d45,0x0546,Status,10,16,610,990,0.076923,878.458496,1486.498901,0,0,0,0,0,0,513.149188,313.891500,487.799875,355.138688,CON,1868800,2048
626,1483141874.366209, e        ,4.996019,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x8b4e,0x1974,Status,10,26,610,1590,0.076923,879.099976,2448.349365,0,0,0,0,0,0,513.250406,193.173391,487.929375,294.905969,CON,1868800,2048
627,1483141879.399155, e        ,4.985476,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x964e,0x4674,Status,11,25,678,1530,0.166667,990.075989,2357.247314,0,0,0,0,0,0,465.634719,199.982594,481.880625,348.264313,CON,1868800,2048
628,1483141880.247873, e        ,4.161726,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0xa945,0x2546,Status,12,16,732,996,0.076923,1289.849487,1795.408936,0,0,0,0,0,0,430.223844,315.459187,476.010469,425.975125,CON,1868800,2048
629,1483141884.410041, e        ,4.988985,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0xa34e,0x7b74,Status,13,29,800,1788,0.010309,1185.010620,2769.300781,0,0,0,0,0,0,323.397219,173.697688,445.444406,301.634875,CON,1868800,2048
630,1483141885.410399, e        ,4.261261,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0xb945,0x4d46,Status,16,19,990,1194,0.076923,1744.084717,2125.192627,0,0,0,0,0,0,328.878812,274.998375,448.230906,343.668000,CON,1868800,2048
631,1483141889.589485, e        ,4.811033,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0xb14e,0xae74,Status,14,27,854,1662,0.076923,1318.635742,2662.214355,0,0,0,0,0,0,369.938719,185.240438,459.204875,236.601984,CON,1868800,2048
632,1483141890.635378, e        ,4.703740,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0xc545,0x7046,Status,12,17,732,1056,0.076923,1141.219482,1690.569580,0,0,0,0,0,0,426.654844,335.579719,472.657281,256.080750,CON,1868800,2048
633,1483141894.769890, e        ,4.628748,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0xc04e,0xe474,Status,15,29,936,1794,0.076923,1510.559692,2995.194336,0,0,0,0,0,0,349.189125,172.348969,455.532688,207.100109,CON,1868800,2048
634,1483141895.792593, e        ,4.567701,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0xd445,0x9946,Status,15,20,936,1254,0.076923,1530.748169,2087.702393,0,0,0,0,0,0,348.141531,251.058797,456.398937,239.505359,CON,1868800,2048
635,1483141899.419277, e        ,4.999118,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0xd44e,0x2475,Status,20,33,1248,2052,0.076923,1897.934814,3184.561768,0,0,0,0,0,0,267.692094,152.113844,414.782562,245.969422,CON,1868800,2048
636,1483141901.014417, e        ,4.353382,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0xe845,0xc746,Status,20,22,1248,1392,0.076923,2179.454834,2442.239014,0,0,0,0,0,0,266.544656,227.613859,411.484062,326.052062,CON,1868800,2048
637,1483141905.323396, e        ,4.287978,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0xe24e,0x5675,Status,14,27,854,1662,0.076923,1479.485107,2986.955566,0,0,0,0,0,0,375.125563,190.844781,455.600219,331.628531,CON,1868800,2048
638,1483141906.345686, e        ,4.992751,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0xf845,0xf046,Status,16,19,976,1188,0.076923,1466.125610,1804.215698,0,0,0,0,0,0,327.665875,314.244094,444.084750,393.858625,CON,1868800,2048
639,1483141910.572263, e        ,4.766240,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0xfc4e,0xa175,Status,26,38,1642,2382,0.076923,2650.307129,3894.054688,0,0,0,0,0,0,207.869266,151.771031,372.472781,225.690375,CON,1868800,2048
640,1483141911.549642, e        ,4.788804,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x1346,0x2c47,Status,27,28,1710,1788,0.076923,2751.417725,2881.721680,0,0,0,0,0,0,201.938406,178.571750,366.753250,230.202906,CON,1868800,2048
641,1483141915.976720, e        ,4.384005,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x134f,0xe675,Status,23,35,1438,2184,0.076923,2510.946045,3872.258301,0,0,0,0,0,0,229.734828,143.492063,386.191719,243.417141,CON,1868800,2048
642,1483141916.360213, e        ,4.977926,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x2846,0x5c47,Status,21,22,1302,1392,0.076923,1992.797852,2135.829346,0,0,0,0,0,0,250.060047,227.258766,398.961594,316.133719,CON,1868800,2048
643,1483141920.363325, e        ,4.998524,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x224f,0x1b76,Status,15,28,922,1728,0.076923,1378.006714,2667.987549,0,0,0,0,0,0,285.575594,178.611578,420.112844,328.696687,CON,1868800,2048
644,1483141921.361327, e        ,4.980575,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x3646,0x8147,Status,14,18,868,1128,0.076923,1294.629639,1712.252075,0,0,0,0,0,0,301.682719,277.986844,430.400469,395.943781,CON,1868800,2048
645,1483141925.544812, e        ,4.853064,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x304f,0x4f76,Status,14,28,854,1722,0.076923,1307.215332,2738.063965,0,0,0,0,0,0,366.356063,179.858109,455.781687,252.420484,CON,1868800,2048
646,1483141926.515162, e        ,4.845025,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x4446,0xa747,Status,14,18,854,1122,0.076923,1309.384399,1750.248901,0,0,0,0,0,0,369.951281,278.793625,459.517625,284.336750,CON,1868800,2048
647,1483141930.713263, e        ,4.684461,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x404f,0x8676,Status,16,29,990,1794,0.076923,1586.521851,2959.572021,0,0,0,0,0,0,327.280000,172.408547,444.327156,206.801766,CON,1868800,2048
648,1483141931.694368, e        ,4.666412,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x5446,0xcf47,Status,16,19,990,1194,0.076923,1592.658325,1940.677368,0,0,0,0,0,0,326.036250,263.189094,444.680219,232.757453,CON,1868800,2048
649,1483141935.950294, e        ,4.409934,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x524f,0xc076,Status,18,30,1126,1866,0.076923,1930.187622,3272.611328,0,0,0,0,0,0,293.259844,165.416797,429.858656,234.618609,CON,1868800,2048
650,1483141936.910964, e        ,4.449035,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x6846,0xfe47,Status,20,22,1248,1392,0.076923,2132.597168,2389.731689,0,0,0,0,0,0,266.847438,227.237234,415.241000,276.743812,CON,1868800,2048
651,1483141940.423681, e        ,4.993102,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x604f,0xf776,Status,14,30,868,1848,0.076923,1291.381592,2863.149902,0,0,0,0,0,0,306.030844,168.551828,434.007000,316.956156,CON,1868800,2048
652,1483141942.211025, e        ,4.221917,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x7846,0x2548,Status,16,19,990,1194,0.076923,1760.337769,2144.997070,0,0,0,0,0,0,324.109438,266.987000,441.194375,389.291844,CON,1868800,2048
653,1483141945.475265, e        ,4.941592,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x6c4f,0x2777,Status,12,25,732,1536,0.076923,1086.289551,2387.894287,0,0,0,0,0,0,425.707750,200.002953,473.890812,287.817719,CON,1868800,2048
654,1483141947.434174, e        ,4.903134,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x8246,0x4548,Status,10,16,610,990,0.076923,895.753662,1515.765259,0,0,0,0,0,0,512.456906,369.034750,488.660937,371.286938,CON,1868800,2048
655,1483141950.622321, e        ,4.796103,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x7c4f,0x5f77,Status,16,30,1004,1860,0.076923,1571.275635,2999.101562,0,0,0,0,0,0,331.196000,166.718906,451.866062,224.692922,CON,1868800,2048
656,1483141952.558914, e        ,4.800143,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x9746,0x7848,Status,21,24,1316,1518,0.076923,2089.937744,2424.927979,0,0,0,0,0,0,255.347578,209.239547,408.887156,248.072078,CON,1868800,2048
657,1483141955.881882, e        ,4.536104,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x8f4f,0x9a77,Status,19,30,1166,1860,0.076923,1948.808838,3171.002930,0,0,0,0,0,0,276.410531,166.652062,415.331906,220.199297,CON,1868800,2048
658,1483141957.881291, e        ,4.477536,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0xa746,0x9f48,Status,16,18,976,1128,0.076923,1634.827637,1904.618896,0,0,0,0,0,0,322.511625,277.765000,436.896000,255.942563,CON,1868800,2048
659,1483141961.134856, e        ,4.282329,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0xa04f,0xd377,Status,17,30,1058,1860,0.076923,1860.669678,3358.919922,0,0,0,0,0,0,306.500281,166.639969,433.925719,300.771187,CON,1868800,2048
660,1483141963.081250, e        ,4.386421,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0xbc46,0xcf48,Status,21,23,1316,1458,0.076923,2287.058105,2544.215332,0,0,0,0,0,0,256.555953,220.433297,407.903188,349.056250,CON,1868800,2048
661,1483141966.382959, e        ,4.954387,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0xb64f,0x1578,Status,22,34,1370,2118,0.076923,2112.067383,3319.885986,0,0,0,0,0,0,243.203234,174.122375,394.672687,278.016250,CON,1868800,2048
662,1483141968.429870, e        ,4.357427,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0xd246,0x0149,Status,22,23,1370,1458,0.076923,2401.416992,2561.144287,0,0,0,0,0,0,241.801187,231.223047,395.616781,305.020156,CON,1868800,2048
663,1483141971.733921, e        ,4.625659,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0xc64f,0x4e78,Status,16,30,990,1854,0.076923,1606.689941,3100.963623,0,0,0,0,0,0,326.390062,167.407797,444.343344,203.130828,CON,1868800,2048
664,1483141973.747860, e        ,4.590307,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0xe046,0x2749,Status,14,18,854,1122,0.076923,1382.042603,1847.370850,0,0,0,0,0,0,369.429719,310.624656,459.403906,234.264062,CON,1868800,2048
665,1483141976.955922, e        ,4.402950,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0xd84f,0x8878,Status,18,30,1112,1860,0.076923,1909.628906,3266.900635,0,0,0,0,0,0,291.780344,166.643063,425.652531,238.457094,CON,1868800,2048
666,1483141978.922467, e        ,4.414098,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0xf146,0x5149,Status,17,20,1058,1260,0.076923,1805.125366,2169.412842,0,0,0,0,0,0,308.741594,249.919906,437.451937,274.130531,CON,1868800,2048
667,1483141981.397936, e        ,4.998560,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0xe64f,0xbb78,Status,14,28,868,1722,0.142857,1289.971558,2658.365723,0,0,0,0,0,0,370.694281,179.907250,458.846375,324.188312,CON,1868800,2048
668,1483141983.359315, e        ,4.978067,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0xff46,0x7449,Status,14,17,854,1062,0.076923,1274.390259,1607.049561,0,0,0,0,0,0,366.390156,294.158406,456.150937,397.796875,CON,1868800,2048
669,1483141986.436641, e        ,4.959541,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0xf34f,0xee78,Status,13,27,786,1662,0.000000,1171.076172,2582.497070,0,0,0,0,0,0,323.366062,185.181734,439.507031,301.425531,CON,1868800,2048
670,1483141988.361751, e        ,4.997002,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x0b47,0x9849,Status,12,17,732,1056,0.076923,1074.244141,1591.354126,0,0,0,0,0,0,351.528906,295.382063,452.795813,389.367594,CON,1868800,2048
671,1483141991.601268, e        ,4.795952,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x0750,0x2c79,Status,20,32,1248,1992,0.076923,1978.335083,3219.381836,0,0,0,0,0,0,265.202250,156.282437,411.994500,215.073000,CON,1868800,2048
672,1483141993.518467, e        ,4.839504,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x2047,0xc949,Status,21,23,1316,1458,0.076923,2072.939697,2306.021484,0,0,0,0,0,0,253.160094,217.357297,401.316781,239.243406,CON,1868800,2048
673,1483141996.904792, e        ,4.492460,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x1650,0x6179,Status,15,28,922,1728,0.076923,1533.235718,2968.529541,0,0,0,0,0,0,347.768813,178.572578,451.183250,228.807516,CON,1868800,2048
674,1483141998.873245, e        ,4.485783,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x2f47,0xef49,Status,15,18,922,1128,0.076923,1535.517822,1901.117310,0,0,0,0,0,0,350.338656,277.836500,454.947594,251.599781,CON,1868800,2048
675,1483142001.417167, e        ,4.989594,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x2950,0x9d79,Status,19,31,1180,1926,0.076923,1792.530640,2988.619873,0,0,0,0,0,0,276.870219,161.597062,419.474344,290.455438,CON,1868800,2048
676,1483142004.090915, e        ,4.288429,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x4347,0x1c4a,Status,20,21,1234,1326,0.076923,2188.214111,2356.107666,0,0,0,0,0,0,262.608656,239.048141,404.725656,356.586063,CON,1868800,2048
677,1483142006.443993, e        ,4.971601,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x3850,0xd479,Status,15,29,922,1788,0.076923,1385.469238,2778.984131,0,0,0,0,0,0,284.139063,172.718375,415.538906,293.562594,CON,1868800,2048
678,1483142009.380240, e        ,4.955563,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x5447,0x474a,Status,17,20,1044,1254,0.076923,1586.903442,1924.302002,0,0,0,0,0,0,310.955938,297.838188,431.785250,346.367875,CON,1868800,2048
679,1483142011.644742, e        ,4.770500,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x4a50,0x0e7a,Status,18,30,1112,1860,0.076923,1762.498657,3015.197510,0,0,0,0,0,0,297.611656,166.654937,422.669594,202.823094,CON,1868800,2048
